residence_type,num_tenants,season,num_appliances,num_occupants,size_value,size_unit,solar_kwh,daily_kwh,monthly_kwh,hourly_kwh
apartment,28,winter,96,17,137.25991859526704,m2,29.618184513854835,56.13129236490166,1685.5144771339842,2.386516744274912
detached house,83,autumn,55,92,290.32728515595466,m2,1.7376558048779045,134.26787963374278,4070.450039166436,5.550071751552591
apartment,4,summer,80,34,333.4238605685085,m2,15.179272686533274,102.30986797742301,3101.1745355889293,4.132073685478171
apartment,36,winter,60,81,202.21304300266706,m2,22.44021048717842,153.89191787427646,4737.951863039125,6.331936090649778
detached house,28,spring,89,34,395.262978386458,m2,35.628372391526895,82.19709500170374,2542.5730002005903,3.373463877768986
cottage,28,winter,41,80,355.26584530078594,m2,28.250729615950444,165.23221845568975,5086.077361264752,6.851891189537219
town house,20,summer,39,46,102.87322777623184,m2,21.86850358661984,69.65355394670998,2106.347844429129,2.9115901344770094
cottage,92,summer,43,7,321.0996726978078,m2,37.44467799176049,39.96236322485853,1175.3541772897506,1.6111087724259958
detached house,38,autumn,100,20,2716.2950648462747,ft2,49.71694062702002,34.07709225270964,1052.5358197024984,1.3593238143499051
detached house,42,winter,62,69,227.88018018889883,m2,14.500867979087353,145.00079996979278,4255.732993372577,5.99522762785876
town house,39,winter,16,20,220.15727703444028,m2,20.572552755624738,52.86000551017909,1548.9490643429842,2.1467175295328063
detached house,99,summer,5,28,345.76212282949876,m2,42.2954189812212,54.69862151311405,1621.0012328228543,2.251384542498303
town house,34,winter,52,55,2755.809090064648,ft2,46.67643592551182,102.80842755060281,3099.3873705584224,4.253820111480365
apartment,35,autumn,81,26,2464.4114234188505,ft2,49.52381230407884,31.685780387093548,962.0736155395465,1.3546936903109217
detached house,33,winter,48,13,517.509289263836,ft2,12.55987313382172,34.265462257614125,994.6093649385887,1.378251124813774
apartment,33,spring,57,63,195.87206181066622,m2,32.35601767466494,83.1212650914936,2539.8570786427213,3.4455062140624113
detached house,9,winter,80,69,365.97537795683786,m2,54.00066591151706,141.4428461026279,4151.353063269205,5.866200786946991
detached house,61,summer,52,74,293.34258985750904,m2,23.517027305489503,135.0159142834305,3995.5218608159203,5.666107343944816
apartment,3,spring,91,95,48.852971880776764,m2,25.79298541329334,117.34894666922453,3478.7125294240295,4.881825480750137
cottage,23,summer,64,13,357.0771443958857,m2,59.08937663404115,42.25239260372947,1253.412663238172,1.8130511946586876
detached house,21,spring,74,43,335.86687190951,m2,6.783158761950325,98.54992955708437,3007.8163044259118,4.048628556078275
town house,30,summer,79,24,232.27315828072534,m2,42.33611936769816,55.43988220694231,1612.2964852363814,2.3075267615341883
cottage,76,winter,63,91,412.15054538006467,ft2,51.01104762245351,128.06419307516157,3764.1953908542923,5.307213493946902
cottage,60,summer,6,54,238.09895867250623,m2,9.047610998041044,96.90777375455873,2814.6512528879975,3.9765216015456675
apartment,100,summer,43,10,50.197948472777654,m2,42.867194160434245,4.677271148752001,142.92149850174263,0.19151074581541383
town house,36,winter,15,70,148.54021506586776,m2,28.184293320626534,108.71360888871837,3366.5826688690754,4.61638009160836
town house,93,winter,52,5,2827.6434452494905,ft2,51.173453080478595,30.771472375401682,932.9631732699403,1.239499242162097
apartment,5,summer,15,28,3958.7294386231288,ft2,54.447139010154366,50.43684355344056,1522.1979781352916,2.095162398968135
apartment,51,spring,51,73,162.38438578600713,m2,52.3490941892744,77.13648307382235,2377.0480773387526,3.1484085470963037
town house,80,autumn,35,51,3748.089939688468,ft2,3.863108254740766,91.9840732538525,2714.441536677763,3.7597083303153207
detached house,54,autumn,3,77,3980.42661537508,ft2,45.41131660889845,80.09070386906374,2333.2764378013753,3.2977500447438444
detached house,94,autumn,13,58,406.727831923687,ft2,55.291654499149764,29.10903011559721,873.8513319960881,1.1903771042350912
cottage,32,autumn,51,85,1276.4743869243905,ft2,37.28090644025586,83.50988749611443,2465.27011921093,3.459299493624877
town house,4,summer,8,57,292.64905071417456,m2,36.05256362870941,87.06202157633315,2603.342780253733,3.6162829815932533
town house,78,autumn,86,6,3337.1573139665343,ft2,2.70032324388666,59.09876654253333,1767.797746419321,2.3800319739037206
town house,7,summer,76,8,175.19423458031002,m2,51.36198133235631,19.437360768464046,576.0779606632144,0.7785927214439867
cottage,77,summer,71,78,2938.5402702383817,ft2,2.7842136497496917,160.7919032957402,4819.359305760953,6.7247505609926925
detached house,74,autumn,18,4,256.498688423953,m2,18.810576383080438,23.39901299776443,696.3617345233919,0.9070466212621244
detached house,85,winter,80,38,3269.1811436917233,ft2,55.55178391723293,88.28937769266734,2580.355830060988,3.660966785785553
town house,48,spring,64,2,3185.0814103494513,ft2,56.98470856377073,12.540613726363423,385.41634267110925,0.5371677599287127
town house,90,autumn,40,31,61.7721952564337,m2,59.51403242855535,6.473256400234057,196.80348472729037,0.2306056705752355
apartment,17,autumn,1,60,953.1723081905058,ft2,28.584137136773172,52.02263202619872,1512.9543205263763,2.184685887566322
town house,44,spring,53,18,79.10904448594692,m2,10.64577278286065,35.14796911157286,1027.4304196335636,1.388442399012951
town house,13,winter,80,47,375.017625841843,m2,29.27666920974503,132.16150242827487,3858.1945653307125,5.551151746491397
cottage,77,spring,4,100,368.01077989060605,m2,6.138775504982954,148.64729828422588,4329.127673141245,6.211927465164097
detached house,72,spring,6,8,3498.7302858990442,ft2,52.35216653819819,7.457802838325886,217.15714989242272,0.3135250551057186
apartment,81,spring,39,7,73.18586745010495,m2,33.63223399599029,3.548121379966818,104.01042727413252,0.2040792921472428
apartment,77,spring,52,28,242.48044387024677,m2,24.270353950005315,55.566959533042215,1705.6688766843981,2.2988225275815948
town house,31,autumn,48,83,99.27533165324502,m2,4.771842148848265,99.53462185888048,3051.379809803573,4.116383105163591
cottage,7,autumn,43,41,166.30205689675694,m2,24.314440608997828,50.585916386059516,1546.2239394286653,2.176373730290676
town house,93,autumn,26,64,128.82377235584278,m2,51.971496503406534,48.097088354269374,1453.946748587672,2.096083638206297
cottage,50,summer,6,4,3624.2582387044813,ft2,42.20435594863277,20.99008313259488,639.0847905009527,0.8399149118855651
town house,10,winter,4,74,83.44701782213109,m2,4.947331050657995,116.82103255244132,3560.3502191626817,4.861855861162998
apartment,93,winter,10,7,2896.4219926776104,ft2,9.594431983570551,47.53389651804048,1463.0280109219063,2.032831148748093
apartment,100,spring,70,72,394.0410255971817,m2,23.538509442450277,126.56262895606325,3855.6907579825356,5.269535623078764
cottage,45,summer,79,15,3059.214404312502,ft2,6.08250496115512,78.16979513514312,2382.0618053858866,3.286804222734529
town house,78,autumn,44,86,59.31639093257509,m2,56.042471519596255,64.63725336795339,1978.4275446488136,2.7322390702058104
town house,4,summer,8,30,365.9043157261342,m2,39.13752267785255,60.234746052448386,1813.831422444698,2.4816658567408556
detached house,10,spring,42,19,267.9394807451506,m2,5.689380078236703,55.600974219984764,1636.1174689061054,2.3376709923360446
town house,28,autumn,99,34,198.8350624539253,m2,47.28344774282764,43.12549668812126,1257.9312766283365,1.796586060612889
cottage,66,summer,25,1,274.08621706021387,m2,22.104355714316572,30.09686529435369,898.0328887148178,1.1931926242617157
detached house,14,winter,50,17,3823.8420963249373,ft2,14.69223867319325,84.96643797932605,2479.607111274269,3.490785616817165
cottage,4,spring,54,60,206.53707432864223,m2,34.199096516381466,80.84121382601215,2371.7686877873316,3.3357630631973545
apartment,67,spring,33,31,226.58894864052482,m2,0.8023279872324784,71.36238539769586,2072.911736747733,3.0198587174441243
detached house,78,summer,44,36,197.4055377106428,m2,27.9238596062553,67.88841187000233,2009.5250008937724,2.87675173603243
town house,74,autumn,48,81,612.0235917005493,ft2,50.628299585710174,63.747416439032534,1972.3447869911759,2.6936379975424365
apartment,80,summer,48,13,321.21594696312263,m2,55.683455759134105,32.69482206493689,972.9280209523758,1.3842897878689848
town house,81,autumn,72,40,76.77234514748041,m2,20.553282264986386,52.30489942510235,1542.0418103914733,2.2000121247370865
detached house,61,winter,59,19,175.9909038066748,m2,38.54619528990266,46.25745381122768,1378.791251633374,1.9412719312788946
apartment,52,autumn,6,49,173.1244528748598,m2,13.609406302130013,58.04433912146857,1718.2678250370643,2.438893982832272
apartment,86,summer,1,34,133.61509307209303,m2,33.612784259082545,43.69517366651371,1326.050365944284,1.8444003652879482
detached house,35,winter,42,5,178.9276365809348,m2,15.241663569191342,38.39462831252534,1162.1644520059442,1.5295550714021868
town house,10,summer,91,8,258.6633708414986,m2,34.281390517647175,46.85250797263109,1361.2848988149258,1.91267547489575
detached house,76,summer,4,86,145.21330551685335,m2,10.303327037593856,126.26670393251909,3790.860593099247,5.2096665826308595
apartment,28,summer,8,6,93.82941694836228,m2,56.4739534056446,0.2,5.814479875070175,0.06369058371603378
apartment,98,summer,68,79,351.66597888768865,m2,53.215048584437504,131.5776176954063,3994.002602985121,5.565105742487776
apartment,42,autumn,46,92,4189.402715166788,ft2,20.21509496693039,130.01155874326562,4013.6670030542696,5.308695884948792
cottage,86,spring,24,47,199.6760148342386,m2,46.59977333549656,49.822160297265285,1535.2686617442587,2.15416407631297
cottage,5,spring,21,32,150.99729356749674,m2,5.730247843931673,53.987501884469324,1587.8493207279446,2.2538153138627983
town house,66,summer,67,78,47.568368777944855,m2,44.42165452232543,97.7054216827137,2978.5781434361775,4.121695227737673
detached house,45,summer,53,99,43.635070025719656,m2,16.94754777676225,139.41078060075068,4264.036529603085,5.834105882760523
apartment,47,autumn,64,13,1887.6283692539398,ft2,8.138506120551739,43.14705154516969,1325.8543158200046,1.8698135670620664
cottage,27,winter,29,97,374.18954677135736,m2,40.69147307421682,176.67301810637846,5215.24568641844,7.3718628761003115
cottage,98,winter,53,95,300.36216105857886,m2,28.188409069163356,177.80457905902827,5316.653792738263,7.340351404518866
detached house,40,spring,87,15,159.22968498218674,m2,31.808376103826635,39.23602350036321,1155.2265874767616,1.6295505683264733
detached house,86,autumn,32,6,388.1771773173626,m2,31.23178704827525,30.97797436079537,899.867371947492,1.3165317340051474
detached house,43,summer,40,72,2030.5095013575487,ft2,3.566878926361172,129.26882218367805,3919.1754157432106,5.375402869243201
detached house,5,summer,17,8,132.4133152706189,m2,3.0828149455606213,32.241694809711774,962.8313860608512,1.3762905365122908
apartment,88,summer,64,61,187.75070054801216,m2,36.07005023688581,100.39024432430814,2961.1341139264596,4.179641977414151
apartment,19,summer,4,7,1165.4197817510535,ft2,37.431878541325,1.420362926575215,43.59691495408102,0.029406322651557116
town house,28,spring,25,70,3850.1054322712334,ft2,2.8304733909068758,120.90074010808598,3625.977775595964,4.983231918671339
town house,87,autumn,72,24,163.6341248545454,m2,22.706359913269065,40.94318849347804,1268.8013798400634,1.6863754181015844
cottage,90,spring,2,10,273.44851686289894,m2,36.771076773625644,16.897314017585565,516.8333391701755,0.7142833332177482
town house,92,winter,99,7,173.94746356605052,m2,39.40083934518458,46.99647054891463,1444.5973630168762,1.8602166826586455
cottage,43,winter,41,19,3914.196792855625,ft2,49.696545556593094,58.596313702310304,1789.9219354603217,2.402509250393845
cottage,76,autumn,40,55,267.68087813478314,m2,25.24393701581285,72.66544227319248,2122.6919851825623,2.9278921591443003
town house,33,spring,54,8,210.6531994040808,m2,32.895466868818126,25.256978365316172,735.7372447194248,1.0215203558559385
detached house,75,summer,64,81,849.1964586406816,ft2,34.71362253652904,111.75583347862145,3445.449952744269,4.716358798323588
cottage,51,summer,46,61,363.7091652553156,m2,18.72271699801914,127.31837521360157,3727.4229640750777,5.245626481480291
apartment,6,autumn,89,30,232.32224126055524,m2,3.229524146496696,71.70381527569715,2135.5154582731557,3.022816957113781
town house,42,autumn,97,99,135.46959999572448,m2,0.2535555723062788,136.05493268889907,4111.5558512249945,5.811396785069744
apartment,47,winter,21,66,3819.391730861011,ft2,50.16752496711149,116.79881366906724,3436.664548176922,4.939294142774003
apartment,26,winter,71,68,50.14295813593088,m2,12.013909351343182,122.95607352900387,3621.126461139349,5.129845399394721
cottage,38,winter,31,18,146.20845941194153,m2,37.81527984954813,32.27130827801011,965.9603762403697,1.3875595677069121
town house,51,autumn,100,72,228.6265084447946,m2,34.622848718635176,94.78481029481766,2817.174244110432,3.880882955495563
cottage,5,autumn,26,56,1676.278530682738,ft2,23.977984604431136,61.7189887678756,1873.365806255219,2.492953799324289
cottage,16,spring,30,99,2221.582451483562,ft2,50.009598522038026,106.91604352943446,3116.618961930215,4.456270052513738
detached house,77,summer,72,48,127.79701336246404,m2,41.90409574160274,75.57438132416311,2265.532326525945,3.1688630833468836
detached house,36,winter,79,68,78.13074364517195,m2,1.3644878063503763,140.00757686146008,4109.015146629196,5.888369250106631
apartment,61,winter,13,35,469.69453395730096,ft2,46.60164440140108,29.51466913766789,891.7399807887801,1.2013397736660965
detached house,57,spring,56,5,950.7683176807262,ft2,30.419929080105735,8.744468188356487,255.62202432806313,0.3740226153996026
town house,56,winter,35,13,382.59021018918037,m2,20.82115734497081,72.64802203366006,2135.507767364506,3.0349564958968176
town house,42,autumn,62,87,242.8991593345932,m2,43.613079390700676,95.53444776704166,2924.0971653280976,3.9740322850145793
cottage,49,autumn,56,74,2270.273794741204,ft2,41.163937778776166,80.273559267336,2365.688601377819,3.3411078923323
cottage,83,autumn,99,37,1853.544240154916,ft2,18.635294272136946,67.03047977654929,2042.6956000919592,2.7502014322242423
detached house,97,autumn,94,70,292.11545401385257,m2,58.982332289872886,80.19946279252675,2369.5833846306155,3.355629653441196
cottage,26,summer,66,1,82.26600608525453,m2,38.9225092027052,6.7419929199901985,198.68690223229464,0.29066887067601216
detached house,67,winter,68,4,132.16805103148548,m2,36.34678274723362,26.71596628882045,790.7474405649837,1.0911646737363836
apartment,97,summer,90,51,2935.1450897773866,ft2,4.192821808906324,130.54897900391623,4015.929933390138,5.472829505131021
cottage,1,winter,19,63,207.25381489653435,m2,16.759126820684248,115.90796760878823,3453.4003894103075,4.8808902297877905
cottage,79,spring,73,94,314.9342394148628,m2,26.81844013958649,139.07046929490627,4100.84339212536,5.828471702086535
detached house,50,spring,78,76,361.9306422639617,m2,37.837542258580584,117.05454199288509,3520.213893411458,4.825150417033843
cottage,97,summer,13,26,3602.121124260172,ft2,30.765817843822667,59.54506575972875,1772.7329934809748,2.4860266949984644
detached house,58,spring,89,82,1056.5520411232235,ft2,45.78197600828347,94.1963594089132,2880.5618820113696,3.8792767305615437
apartment,84,summer,70,50,687.211254157369,ft2,15.754062748074114,86.98640805205659,2694.9164469255384,3.629261406150683
town house,17,autumn,35,83,92.69302220166794,m2,42.12941971694906,67.84510888959065,2038.9591586004067,2.7815027022152816
town house,15,summer,49,18,3443.444839155736,ft2,48.99582281346975,44.04284811714151,1317.035211569925,1.8989768384153023
